%time,field.Fix,field.Header.seq,field.Header.stamp,field.Header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_easting,field.UTM_northing,field.Zone,field.Letter
1664555758037606647,4,58,1664555757000000000,GPS1_Frame,42.338104,-71.08642733333333,32.0,328121.17453120276,4689424.847598769,19.0,T
1664555760838617262,4,59,1664555758000000000,GPS1_Frame,42.3381005,-71.086432,32.0,328120.7805413999,4689424.46838364,19.0,T
1664555763637725860,4,60,1664555759000000000,GPS1_Frame,42.338097166666664,-71.08643666666667,32.0,328120.3870056571,4689424.107675595,19.0,T
1664555767225347948,4,61,1664555768000000000,GPS1_Frame,42.33806366666666,-71.08647683333334,32.0,328116.9866813035,4689420.46894984,19.0,T
1664555770026388235,4,62,1664555769000000000,GPS1_Frame,42.338059666666666,-71.0864815,32.0,328116.5913286997,4689420.034213749,19.0,T
1664555772825638628,4,63,1664555770000000000,GPS1_Frame,42.3380555,-71.08648666666667,32.0,328116.1543304388,4689419.58198134,19.0,T
1664555775625322113,4,64,1664555771000000000,GPS1_Frame,42.338052,-71.08649183333333,31.9,328115.71914857754,4689419.203777208,19.0,T
1664555779226769044,4,65,1664555780000000000,GPS1_Frame,42.33807783333334,-71.08653716666667,32.2,328112.054841783,4689422.164012391,19.0,T
1664555782027314914,4,66,1664555781000000000,GPS1_Frame,42.33808166666667,-71.08654316666667,32.3,328111.5709888677,4689422.60180387,19.0,T
1664555784827900288,4,67,1664555782000000000,GPS1_Frame,42.33808483333333,-71.08654833333334,32.3,328111.1539719716,4689422.9638825385,19.0,T
1664555787627607076,4,68,1664555783000000000,GPS1_Frame,42.338087333333334,-71.08655233333333,32.3,328110.8312520521,4689423.249574542,19.0,T
1664555791230152505,4,69,1664555792000000000,GPS1_Frame,42.338111166666664,-71.08658883333334,32.4,328107.88921559916,4689425.969870579,19.0,T
1664555794030168132,4,70,1664555793000000000,GPS1_Frame,42.338114166666664,-71.08659266666666,32.4,328107.58158884756,4689426.310747008,19.0,T
1664555796830142380,4,71,1664555794000000000,GPS1_Frame,42.338116,-71.08659666666667,32.4,328107.25705268275,4689426.522410935,19.0,T
1664555799630119706,2,72,1664555795000000000,GPS1_Frame,42.3375435,-71.08695416666667,20.7,328076.2449397647,4689363.673420353,19.0,T
1664555803249281386,5,73,1664555804000000000,GPS1_Frame,42.33862166666667,-71.08628116666667,33.0,328134.62651281874,4689482.035087486,19.0,T
1664555806052226491,2,74,1664555805000000000,GPS1_Frame,42.338138666666666,-71.08663483333333,34.4,328104.1745351772,4689429.1165284505,19.0,T
1664555808849862179,4,75,1664555806000000000,GPS1_Frame,42.338149333333334,-71.08664516666667,32.3,328103.352310817,4689430.321870389,19.0,T
1664555811649370495,4,76,1664555807000000000,GPS1_Frame,42.33815233333333,-71.08665166666667,32.3,328102.8249968324,4689430.668137998,19.0,T
1664555814549550946,2,77,1664555815000000000,GPS1_Frame,42.3376145,-71.087059,20.7,328067.80188872165,4689371.76939699,19.0,T
1664555817352755854,5,78,1664555816000000000,GPS1_Frame,42.33761916666667,-71.08706133333334,20.5,328067.62237893266,4689372.292312747,19.0,T
1664555820150685837,4,79,1664555817000000000,GPS1_Frame,42.3376225,-71.0870595,19.3,328067.7825001478,4689372.658746979,19.0,T
1664555822953018826,2,80,1664555818000000000,GPS1_Frame,42.338192166666666,-71.08669516666667,32.9,328099.34988605813,4689435.179267265,19.0,T
1664555826235046013,4,81,1664555827000000000,GPS1_Frame,42.33823566666667,-71.086648,32.4,328103.3541418684,4689439.914257111,19.0,T
1664555829042532331,4,82,1664555828000000000,GPS1_Frame,42.33823983333333,-71.0866425,32.4,328103.81860075233,4689440.3658148525,19.0,T
1664555831834931357,4,83,1664555829000000000,GPS1_Frame,42.33824416666667,-71.08663683333333,32.4,328104.2972441863,4689440.835542754,19.0,T
1664555834634976800,4,84,1664555830000000000,GPS1_Frame,42.338249,-71.086631,32.4,328104.7909804469,4689441.360454946,19.0,T
