%time,field.Fix,field.Header.seq,field.Header.stamp,field.Header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_easting,field.UTM_northing,field.Zone,field.Letter
1664556759198186993,4,56,1664556759000000000,GPS1_Frame,42.3379465,-71.08616416666666,30.6,328142.4259025596,4689406.826494371,19.0,T
1664556761601087325,4,57,1664556760000000000,GPS1_Frame,42.33794116666667,-71.08617133333334,30.6,328141.8209607121,4689406.248753241,19.0,T
1664556763998383439,4,58,1664556761000000000,GPS1_Frame,42.33793566666667,-71.08617833333334,30.6,328141.22929524607,4689405.65216824,19.0,T
1664556766399417269,4,59,1664556762000000000,GPS1_Frame,42.337931,-71.08618483333333,30.6,328140.6810914896,4689405.147108019,19.0,T
1664556768798088829,4,60,1664556763000000000,GPS1_Frame,42.337926,-71.08619166666666,30.5,328140.1045185068,4689404.605707436,19.0,T
1664556771198334730,4,61,1664556764000000000,GPS1_Frame,42.33791983333333,-71.08619833333333,30.5,328139.5384976209,4689403.9344206,19.0,T
1664556772184985114,4,62,1664556772000000000,GPS1_Frame,42.33788166666667,-71.08625083333334,30.4,328135.1094014302,4689399.802416278,19.0,T
1664556774785720608,4,63,1664556773000000000,GPS1_Frame,42.337884833333334,-71.08625633333334,30.4,328134.66492087353,4689400.165167199,19.0,T
1664556777383785643,4,64,1664556774000000000,GPS1_Frame,42.33788966666667,-71.0862625,30.5,328134.17005884595,4689400.714336261,19.0,T
1664556779983801626,4,65,1664556775000000000,GPS1_Frame,42.337895,-71.086269,30.5,328133.6490980213,4689401.319700297,19.0,T
1664556782583927763,4,66,1664556776000000000,GPS1_Frame,42.337900166666664,-71.0862765,30.6,328133.0453000263,4689401.908578557,19.0,T
1664556784195200066,4,67,1664556784000000000,GPS1_Frame,42.337938666666666,-71.08633216666666,31.0,328128.5641940397,4689406.2962275995,19.0,T
1664556786796804216,4,68,1664556785000000000,GPS1_Frame,42.33794433333333,-71.08633983333333,31.0,328127.9480286249,4689406.9409644,19.0,T
1664556789395470799,2,69,1664556786000000000,GPS1_Frame,42.337951333333336,-71.08634666666667,31.1,328127.4041485836,4689407.7320733275,19.0,T
1664556791996234935,2,70,1664556787000000000,GPS1_Frame,42.33795583333333,-71.08635266666667,31.7,328126.92211003206,4689408.243891928,19.0,T
1664556794595213525,2,71,1664556788000000000,GPS1_Frame,42.3379595,-71.08636,32.0,328126.3279569731,4689408.66587036,19.0,T
1664556796193369909,4,72,1664556796000000000,GPS1_Frame,42.33800266666667,-71.08642433333333,31.6,328121.14558776433,4689413.589240443,19.0,T
1664556798693159349,4,73,1664556797000000000,GPS1_Frame,42.3380065,-71.08642933333333,31.6,328120.744116739,4689414.025009856,19.0,T
1664556801194304951,4,74,1664556798000000000,GPS1_Frame,42.33801066666667,-71.08643516666666,31.7,328120.2749014256,4689414.499477922,19.0,T
1664556803693100659,4,75,1664556799000000000,GPS1_Frame,42.338014666666666,-71.08644166666667,31.7,328119.75031003903,4689414.956786565,19.0,T
1664556806194420101,4,76,1664556800000000000,GPS1_Frame,42.338019,-71.08644783333334,31.7,328119.25408794254,4689415.4504355695,19.0,T
1664556808204189774,4,77,1664556808000000000,GPS1_Frame,42.338059666666666,-71.08650883333334,32.1,328114.33952699194,4689420.089467028,19.0,T
1664556810704119675,4,78,1664556809000000000,GPS1_Frame,42.33806516666667,-71.08651766666667,32.1,328113.6267965293,4689420.718056501,19.0,T
1664556813205813766,4,79,1664556810000000000,GPS1_Frame,42.33807066666667,-71.08652666666667,32.2,328112.9003356972,4689421.346982965,19.0,T
1664556815704835935,4,80,1664556811000000000,GPS1_Frame,42.338076,-71.0865345,32.2,328112.26953433733,4689421.955044029,19.0,T
1664556818204328018,4,81,1664556812000000000,GPS1_Frame,42.338081333333335,-71.0865425,32.3,328111.62500259234,4689422.563442073,19.0,T
1664556819504319655,4,82,1664556819000000000,GPS1_Frame,42.3381165,-71.08659983333334,32.4,328106.9975358611,4689426.5843337355,19.0,T
1664556821906272869,4,83,1664556820000000000,GPS1_Frame,42.338121666666666,-71.08660816666666,32.4,328106.3250898974,4689427.174899088,19.0,T
1664556824304350049,4,84,1664556821000000000,GPS1_Frame,42.33812783333333,-71.08661366666666,32.4,328105.8887871129,4689427.870779081,19.0,T
1664556826804265536,4,85,1664556822000000000,GPS1_Frame,42.338133166666665,-71.086611,32.5,328106.12300734094,4689428.457614236,19.0,T
1664556829305363975,4,86,1664556823000000000,GPS1_Frame,42.3381385,-71.08660416666666,32.5,328106.7004895626,4689429.036026189,19.0,T
1664556830505798026,4,87,1664556830000000000,GPS1_Frame,42.33817966666667,-71.08655483333334,32.5,328110.876881692,4689433.5075413,19.0,T
1664556833004223400,4,88,1664556831000000000,GPS1_Frame,42.338185333333335,-71.08654866666667,32.5,328111.4003494899,4689434.124315428,19.0,T
1664556835506695295,4,89,1664556832000000000,GPS1_Frame,42.338191,-71.08654166666666,32.5,328111.99246954476,4689434.739405003,19.0,T
1664556838004103812,4,90,1664556833000000000,GPS1_Frame,42.3381965,-71.08653533333333,32.5,328112.52921349823,4689435.33733523,19.0,T
1664556840505347928,4,91,1664556834000000000,GPS1_Frame,42.3382015,-71.086529,32.5,328113.0645949926,4689435.879744305,19.0,T
1664556841406830916,2,92,1664556841000000000,GPS1_Frame,42.338224833333335,-71.08649516666667,32.5,328115.915456088,4689438.402339796,19.0,T
