%time,field.Fix,field.Header.seq,field.Header.stamp,field.Header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_easting,field.UTM_northing,field.Zone,field.Letter
1664400832033392044,4,307,1664404747000000000,GPS1_Frame,42.337237,-71.0901795,10.4,327809.69354702753,4689336.165283871,19.0,T
1664400834633941334,4,308,1664404748000000000,GPS1_Frame,42.337237,-71.09017933333334,10.4,327809.70727770776,4689336.164946366,19.0,T
1664400837232644311,4,309,1664404749000000000,GPS1_Frame,42.337237,-71.09017933333334,10.4,327809.70727770776,4689336.164946366,19.0,T
1664400839832510079,4,310,1664404750000000000,GPS1_Frame,42.337237,-71.09017933333334,10.4,327809.70727770776,4689336.164946366,19.0,T
1664400842538167334,4,311,1664404759000000000,GPS1_Frame,42.337237,-71.0901795,10.4,327809.69354702753,4689336.165283871,19.0,T
1664400845137810678,4,312,1664404760000000000,GPS1_Frame,42.337237,-71.0901795,10.4,327809.69354702753,4689336.165283871,19.0,T
1664400847739658081,4,313,1664404761000000000,GPS1_Frame,42.337236833333336,-71.0901795,10.4,327809.69309211755,4689336.146776807,19.0,T
1664400850338603998,4,314,1664404762000000000,GPS1_Frame,42.337236833333336,-71.0901795,10.4,327809.69309211755,4689336.146776807,19.0,T
1664400853039363765,4,315,1664404763000000000,GPS1_Frame,42.337236833333336,-71.0901795,10.4,327809.69309211755,4689336.146776807,19.0,T
1664400854539155742,4,316,1664404771000000000,GPS1_Frame,42.337237,-71.0901795,10.4,327809.69354702753,4689336.165283871,19.0,T
1664400857238355528,4,317,1664404772000000000,GPS1_Frame,42.337237,-71.0901795,10.4,327809.69354702753,4689336.165283871,19.0,T
1664400859939050143,4,318,1664404773000000000,GPS1_Frame,42.337237,-71.0901795,10.4,327809.69354702753,4689336.165283871,19.0,T
1664400862637263184,4,319,1664404774000000000,GPS1_Frame,42.337237,-71.09017933333334,10.4,327809.70727770776,4689336.164946366,19.0,T
