%time,field.Fix,field.Header.seq,field.Header.stamp,field.Header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_easting,field.UTM_northing,field.Zone,field.Letter
1664395124943195672,4,243,1664396505000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395127443280784,4,244,1664396506000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395129943504301,4,245,1664396507000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395132443134467,4,246,1664396508000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395133543179211,4,247,1664396515000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395136043954584,4,248,1664396516000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395138545247697,4,249,1664396517000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395141044615503,4,250,1664396518000000000,GPS1_Frame,42.338396,-71.08647616666667,28.8,328117.94710243354,4689457.370686413,19.0,T
1664395143544907807,4,251,1664396519000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395144544966209,4,252,1664396526000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395147044380689,4,253,1664396527000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395149544389123,4,254,1664396528000000000,GPS1_Frame,42.338396,-71.08647616666667,28.8,328117.94710243354,4689457.370686413,19.0,T
1664395152044298844,4,255,1664396529000000000,GPS1_Frame,42.338396,-71.08647616666667,28.8,328117.94710243354,4689457.370686413,19.0,T
1664395154544193145,4,256,1664396530000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395155544160636,4,257,1664396537000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395158044619586,4,258,1664396538000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395160544898516,4,259,1664396539000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395163044498454,4,260,1664396540000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395165544710540,4,261,1664396541000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395166443564131,4,262,1664396548000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395168948454079,4,263,1664396549000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395171444353958,4,264,1664396550000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395173944474747,4,265,1664396551000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395176545040995,4,266,1664396552000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395178279419100,4,267,1664396560000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395180779345253,4,268,1664396561000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395183279517358,4,269,1664396562000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395185780702465,4,270,1664396563000000000,GPS1_Frame,42.338396,-71.08647616666667,28.8,328117.94710243354,4689457.370686413,19.0,T
1664395188279756693,4,271,1664396564000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395190276386773,4,272,1664396572000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395192877516000,4,273,1664396573000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395195480468936,4,274,1664396574000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395198077196744,4,275,1664396575000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395200677248713,4,276,1664396576000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395202286055132,4,277,1664396584000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395204886824057,4,278,1664396585000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395207487285253,4,279,1664396586000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395210087055757,4,280,1664396587000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395212690413310,4,281,1664396588000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395213586973160,4,282,1664396595000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395216186655080,4,283,1664396596000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395218787061656,4,284,1664396597000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395221387018990,4,285,1664396598000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395223987202959,4,286,1664396599000000000,GPS1_Frame,42.338396,-71.08647616666667,28.8,328117.94710243354,4689457.370686413,19.0,T
1664395224585964337,4,287,1664396606000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395227186725714,4,288,1664396607000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395229786676988,4,289,1664396608000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395232386762169,4,290,1664396609000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395234986660986,4,291,1664396610000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395237586668535,4,292,1664396618000000000,GPS1_Frame,42.338396,-71.08647616666667,28.8,328117.94710243354,4689457.370686413,19.0,T
1664395240186751101,4,293,1664396619000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395242786809383,4,294,1664396620000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395245386493258,4,295,1664396621000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395247331175914,4,296,1664396629000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395249932030113,4,297,1664396630000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395252531910375,4,298,1664396631000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395255130636254,4,299,1664396632000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395257731956504,4,300,1664396633000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395259315224362,4,301,1664396641000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395261915899229,4,302,1664396642000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395264516284012,4,303,1664396643000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395267115925413,4,304,1664396644000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395269716503000,4,305,1664396645000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395271322511895,4,306,1664396653000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395273923385625,4,307,1664396654000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395276523240115,4,308,1664396655000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395279123403700,4,309,1664396656000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395281723558821,4,310,1664396657000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395283329864556,4,311,1664396665000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395285932283926,4,312,1664396666000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395288530498639,4,313,1664396667000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395291130963039,4,314,1664396668000000000,GPS1_Frame,42.338396,-71.08647616666667,28.8,328117.94710243354,4689457.370686413,19.0,T
1664395293731160250,4,315,1664396669000000000,GPS1_Frame,42.338396,-71.08647616666667,28.8,328117.94710243354,4689457.370686413,19.0,T
1664395295326039776,4,316,1664396677000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395297824696223,4,317,1664396678000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395300324103150,4,318,1664396679000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395302823643521,4,319,1664396680000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395305324029273,4,320,1664396681000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395306523507988,4,321,1664396688000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
1664395309022199312,4,322,1664396689000000000,GPS1_Frame,42.338396,-71.08647633333334,28.8,328117.9333720089,4689457.37102332,19.0,T
